user,keycode,event,time
Imya,72,Down,1649264330.1535685
Imya,72,Up,1649264330.2095366
Imya,190,Down,1649264331.162085
Imya,190,Up,1649264331.2340438
Imya,32,Down,1649264331.282017
Imya,32,Up,1649264331.361744
Imya,71,Down,1649264332.2422419
Imya,71,Up,1649264332.3062055
Imya,65,Down,1649264332.5540695
Imya,65,Up,1649264332.6340232
Imya,84,Down,1649264332.6660051
Imya,84,Up,1649264332.7539546
Imya,72,Down,1649264332.881886
Imya,72,Up,1649264332.9618397
Imya,69,Down,1649264333.3935995
Imya,82,Down,1649264333.4905477
Imya,69,Up,1649264333.5374856
Imya,82,Up,1649264333.5864587
Imya,73,Down,1649264334.1935196
Imya,73,Up,1649264334.2574823
Imya,78,Down,1649264334.4423778
Imya,78,Up,1649264334.498357
Imya,71,Down,1649264334.6982312
Imya,32,Down,1649264334.8101714
Imya,71,Up,1649264334.8421535
Imya,32,Up,1649264334.9219944
Imya,84,Down,1649264335.578439
Imya,84,Up,1649264335.6104202
Imya,72,Down,1649264335.6743839
Imya,72,Up,1649264335.7543373
Imya,73,Down,1649264336.16976
Imya,73,Up,1649264336.2337232
Imya,78,Down,1649264337.2578647
Imya,78,Up,1649264337.3618047
Imya,71,Down,1649264337.4817362
Imya,32,Down,1649264337.5856764
Imya,71,Up,1649264337.6416628
Imya,32,Up,1649264337.7056253
Imya,87,Down,1649264338.617727
Imya,87,Up,1649264338.689686
Imya,72,Down,1649264338.9055629
Imya,72,Up,1649264338.977522
Imya,69,Down,1649264340.1301084
Imya,82,Down,1649264340.2260542
Imya,69,Up,1649264340.266031
Imya,82,Up,1649264340.3539815
Imya,69,Down,1649264340.7215319
Imya,69,Up,1649264340.8254724
Imya,73,Down,1649264341.3301847
Imya,73,Up,1649264341.394148
Imya,78,Down,1649264341.578043
Imya,78,Up,1649264341.6340115
Imya,190,Down,1649264342.4256325
Imya,190,Up,1649264342.49759
Imya,32,Down,1649264342.5775442
Imya,32,Up,1649264342.6734903
Imya,83,Down,1649264343.3301432
Imya,83,Up,1649264343.4260855
Imya,72,Down,1649264343.713932
Imya,72,Up,1649264343.7619045
Imya,65,Down,1649264343.8178775
Imya,65,Up,1649264343.9138227
Imya,76,Down,1649264344.1057348
Imya,76,Up,1649264344.1777136
Imya,76,Down,1649264344.2661247
Imya,76,Up,1649264344.3300886
Imya,32,Down,1649264344.402048
Imya,32,Up,1649264344.5223577
Imya,84,Down,1649264345.6739564
Imya,84,Up,1649264345.7059379
Imya,72,Down,1649264345.7938874
Imya,72,Up,1649264345.8498552
Imya,69,Down,1649264346.201654
Imya,69,Up,1649264346.2816095
Imya,77,Down,1649264346.8014889
Imya,77,Up,1649264346.8974519
Imya,32,Down,1649264346.9224212
Imya,32,Up,1649264347.0503497
Imya,85,Down,1649264347.6020322
Imya,85,Up,1649264347.6659958
Imya,83,Down,1649264347.8179085
Imya,32,Down,1649264347.8898683
Imya,83,Up,1649264347.9298487
Imya,32,Up,1649264348.0175133
Imya,66,Down,1649264349.1219158
Imya,66,Up,1649264349.193873
Imya,69,Down,1649264349.5622625
Imya,69,Up,1649264349.6262248
Imya,65,Down,1649264349.8181152
Imya,65,Up,1649264349.930052
Imya,82,Down,1649264351.0662477
Imya,82,Up,1649264351.1382074
Imya,73,Down,1649264351.3940673
Imya,73,Up,1649264351.465935
Imya,78,Down,1649264351.6258698
Imya,78,Up,1649264351.689833
Imya,71,Down,1649264351.930245
Imya,32,Down,1649264352.0258002
Imya,71,Up,1649264352.0737648
Imya,32,Up,1649264352.1777048
Imya,72,Down,1649264352.9222808
Imya,72,Up,1649264352.9943123
Imya,65,Down,1649264353.1862135
Imya,65,Up,1649264353.266168
Imya,84,Down,1649264353.442527
Imya,84,Up,1649264353.513486
Imya,72,Down,1649264353.554463
Imya,72,Up,1649264353.6264322
Imya,190,Down,1649264354.5464015
Imya,190,Up,1649264354.6423683
Imya,32,Down,1649264355.2344358
Imya,32,Up,1649264355.314391
Imya,65,Down,1649264355.77013
Imya,65,Up,1649264355.890062
Imya,70,Down,1649264357.0660899
Imya,70,Up,1649264357.1380486
Imya,84,Down,1649264358.6502233
Imya,84,Up,1649264358.7301989
Imya,69,Down,1649264358.794162
Imya,82,Down,1649264358.8181705
Imya,69,Up,1649264358.922112
Imya,82,Up,1649264358.9860742
Imya,32,Down,1649264359.0337698
Imya,32,Up,1649264359.1616962
Imya,83,Down,1649264359.8582995
Imya,83,Up,1649264359.9862256
Imya,69,Down,1649264360.3061056
Imya,69,Up,1649264360.4579763
Imya,65,Down,1649264360.6905205
Imya,69,Down,1649264360.8259933
Imya,65,Up,1649264360.8739653
Imya,69,Up,1649264360.9379296
Imya,8,Down,1649264361.6495395
Imya,83,Down,1649264361.7384734
Imya,8,Up,1649264361.7544632
Imya,83,Up,1649264361.866399
Imya,190,Down,1649264362.5699968
Imya,190,Up,1649264362.6419723
Imya,188,Down,1649264377.4423552
Imya,188,Up,1649264377.5063183
Imya,74,Down,1649264377.778163
Imya,74,Up,1649264377.8421264
Imya,87,Down,1649264377.9060915
Imya,87,Up,1649264377.9700534
Imya,86,Down,1649264378.1459534
Imya,86,Up,1649264378.209917
Imya,70,Down,1649264378.321858
Imya,70,Up,1649264378.3778262
Imya,89,Down,1649264378.4178026
Imya,89,Up,1649264378.4897673
Imya,32,Down,1649264378.5617259
Imya,32,Up,1649264378.6576717
Imya,71,Down,1649264379.322055
Imya,71,Up,1649264379.3940127
Imya,70,Down,1649264379.5945058
Imya,68,Down,1649264379.6494734
Imya,70,Up,1649264379.6904511
Imya,68,Up,1649264379.7384236
Imya,84,Down,1649264379.8903372
Imya,84,Up,1649264379.9782858
Imya,75,Down,1649264380.0342543
Imya,75,Up,1649264380.0982177
Imya,32,Down,1649264380.1461904
Imya,32,Up,1649264380.210157
Imya,76,Down,1649264380.4818492
Imya,76,Up,1649264380.5618033
Imya,86,Down,1649264380.8496404
Imya,86,Up,1649264380.9215984
Imya,66,Down,1649264380.9545834
Imya,66,Up,1649264381.0175538
Imya,78,Down,1649264381.1224837
Imya,78,Up,1649264381.1864471
Imya,72,Down,1649264381.2903879
Imya,72,Up,1649264381.3543515
Imya,66,Down,1649264381.4502964
Imya,66,Up,1649264381.5062642
Imya,84,Down,1649264381.5942144
Imya,84,Up,1649264381.6741683
Imya,68,Down,1649264382.0499654
Imya,68,Up,1649264382.0979273
Imya,66,Down,1649264382.1618903
Imya,66,Up,1649264382.2258532
Imya,88,Down,1649264382.4259417
Imya,88,Up,1649264382.489906
