user,keycode,event,time
Sasha,71,Up,1649676456.9382348
Sasha,8,Down,1649676457.862106
Sasha,8,Up,1649676457.9652846
Sasha,8,Down,1649676458.117234
Sasha,8,Up,1649676458.2000704
Sasha,71,Down,1649676459.2760422
Sasha,71,Up,1649676459.386047
Sasha,32,Down,1649676459.6985538
Sasha,32,Up,1649676459.8311083
Sasha,84,Down,1649676460.382321
Sasha,84,Up,1649676460.4848945
Sasha,72,Down,1649676460.67845
Sasha,72,Up,1649676460.7873757
Sasha,73,Down,1649676460.9524393
Sasha,73,Up,1649676461.0602443
Sasha,78,Down,1649676461.2324207
Sasha,78,Up,1649676461.3398242
Sasha,71,Down,1649676461.5310836
Sasha,71,Up,1649676461.6176078
Sasha,32,Down,1649676463.550384
Sasha,32,Up,1649676463.6530776
Sasha,87,Down,1649676464.8282807
Sasha,87,Up,1649676464.981095
Sasha,72,Down,1649676465.071533
Sasha,72,Up,1649676465.186377
Sasha,69,Down,1649676465.275973
Sasha,69,Up,1649676465.4117866
Sasha,82,Down,1649676465.6512728
Sasha,82,Up,1649676465.7698731
Sasha,69,Down,1649676465.7952995
Sasha,69,Up,1649676465.8965378
Sasha,73,Down,1649676467.101518
Sasha,73,Up,1649676467.1874967
Sasha,78,Down,1649676467.8884883
Sasha,78,Up,1649676467.9344037
Sasha,190,Down,1649676468.8551106
Sasha,190,Up,1649676468.9692998
Sasha,32,Down,1649676469.9713414
Sasha,32,Up,1649676470.0777998
Sasha,83,Down,1649676470.6097665
Sasha,83,Up,1649676470.7103925
Sasha,72,Down,1649676471.051352
Sasha,72,Up,1649676471.149301
Sasha,65,Down,1649676471.3283865
Sasha,65,Up,1649676471.456505
Sasha,76,Down,1649676471.8245401
Sasha,76,Up,1649676471.9444036
Sasha,76,Down,1649676472.2648802
Sasha,76,Up,1649676472.359622
Sasha,32,Down,1649676472.7171574
Sasha,32,Up,1649676472.8374364
Sasha,84,Down,1649676473.2120605
Sasha,84,Up,1649676473.3153439
Sasha,72,Down,1649676473.5044065
Sasha,72,Up,1649676473.5888429
Sasha,69,Down,1649676473.7936547
Sasha,69,Up,1649676473.9174638
Sasha,77,Down,1649676474.2191808
Sasha,77,Up,1649676474.3320851
Sasha,32,Down,1649676474.9537199
Sasha,32,Up,1649676475.0600145
Sasha,85,Down,1649676475.5709736
Sasha,85,Up,1649676475.6574035
Sasha,83,Down,1649676476.0852237
Sasha,83,Up,1649676476.1846411
Sasha,32,Down,1649676476.7547774
Sasha,32,Up,1649676476.8603165
Sasha,66,Down,1649676477.4808965
Sasha,66,Up,1649676477.5708823
Sasha,69,Down,1649676477.7802873
Sasha,69,Up,1649676477.9071674
Sasha,65,Down,1649676478.150321
Sasha,65,Up,1649676478.2940178
Sasha,82,Down,1649676478.4070818
Sasha,82,Up,1649676478.4982343
Sasha,73,Down,1649676478.835348
Sasha,73,Up,1649676478.9258103
Sasha,78,Down,1649676479.1515412
Sasha,78,Up,1649676479.2362478
Sasha,71,Down,1649676479.4299817
Sasha,71,Up,1649676479.5071173
Sasha,32,Down,1649676480.598041
Sasha,32,Up,1649676480.7181807
Sasha,72,Down,1649676481.0919127
Sasha,72,Up,1649676481.218342
Sasha,65,Down,1649676481.3971262
Sasha,65,Up,1649676481.5149512
Sasha,84,Down,1649676481.6350472
Sasha,84,Up,1649676481.6970432
Sasha,72,Down,1649676481.9827518
Sasha,72,Up,1649676482.0434322
Sasha,190,Down,1649676483.5296044
Sasha,190,Up,1649676483.6398556
Sasha,32,Down,1649676484.2233832
Sasha,32,Up,1649676484.376331
Sasha,65,Down,1649676485.0123305
Sasha,65,Up,1649676485.0990262
Sasha,70,Down,1649676486.1720312
Sasha,70,Up,1649676486.2861137
Sasha,84,Down,1649676486.3825002
Sasha,84,Up,1649676486.5353487
Sasha,69,Down,1649676486.5927267
Sasha,69,Up,1649676486.7250133
Sasha,82,Down,1649676486.894385
Sasha,82,Up,1649676486.9925957
Sasha,32,Down,1649676487.579392
Sasha,32,Up,1649676487.6817317
Sasha,83,Down,1649676488.4764018
Sasha,83,Up,1649676488.6171956
Sasha,69,Down,1649676488.674678
Sasha,69,Up,1649676488.7924292
Sasha,65,Down,1649676488.8753102
Sasha,65,Up,1649676488.9957554
Sasha,83,Down,1649676489.095478
Sasha,83,Up,1649676489.1852963
Sasha,190,Down,1649676490.5730689
Sasha,190,Up,1649676490.6443055
Sasha,71,Down,1649676495.8408937
Sasha,71,Up,1649676495.9526644
Sasha,72,Down,1649676496.0584514
Sasha,72,Up,1649676496.2139215
Sasha,66,Down,1649676497.1209693
Sasha,66,Up,1649676497.2609978
Sasha,76,Down,1649676497.2774005
Sasha,76,Up,1649676497.4046
Sasha,70,Down,1649676497.4893522
Sasha,70,Up,1649676497.5974188
Sasha,89,Down,1649676497.6840334
Sasha,89,Up,1649676497.783775
Sasha,89,Down,1649676497.8642638
Sasha,89,Up,1649676497.941559
Sasha,66,Down,1649676498.2024572
Sasha,66,Up,1649676498.3286865
Sasha,82,Down,1649676498.7233338
Sasha,82,Up,1649676498.847379
Sasha,74,Down,1649676498.906822
Sasha,74,Up,1649676499.028911
Sasha,68,Down,1649676499.1013203
Sasha,70,Down,1649676499.2409246
Sasha,68,Up,1649676499.3034651
Sasha,70,Up,1649676499.400249
Sasha,32,Down,1649676499.4928486
Sasha,32,Up,1649676499.6196685
Sasha,70,Down,1649676500.1241457
Sasha,70,Up,1649676500.2323334
Sasha,75,Down,1649676500.5682778
Sasha,75,Up,1649676500.7263334
Sasha,84,Down,1649676500.8498306
Sasha,84,Up,1649676500.9687274
Sasha,82,Down,1649676500.9993093
Sasha,82,Up,1649676501.1525042
Sasha,67,Down,1649676501.3676555
Sasha,67,Up,1649676501.5013614
Sasha,70,Down,1649676501.5933342
Sasha,70,Up,1649676501.6993418
Sasha,89,Down,1649676501.7939782
Sasha,89,Up,1649676501.903219
Sasha,76,Down,1649676502.5442653
Sasha,76,Up,1649676502.6626134
Sasha,72,Down,1649676502.959886
Sasha,72,Up,1649676503.0673862
Sasha,70,Down,1649676503.1623037
Sasha,70,Up,1649676503.287433
Sasha,32,Down,1649676503.4284253
Sasha,32,Up,1649676503.5523999
Sasha,76,Down,1649676504.2674696
Sasha,76,Up,1649676504.4091744
Sasha,84,Down,1649676504.7543414
Sasha,84,Up,1649676504.9012697
Sasha,89,Down,1649676504.9443877
Sasha,89,Up,1649676505.0685136
Sasha,66,Down,1649676505.278398
Sasha,66,Up,1649676505.4160864
Sasha,67,Down,1649676505.5504665
Sasha,74,Down,1649676505.6878686
Sasha,67,Up,1649676505.6921685
Sasha,74,Up,1649676505.84248
Sasha,68,Down,1649676505.8454702
Sasha,68,Up,1649676506.0102034
Sasha,89,Down,1649676506.0323176
Sasha,89,Up,1649676506.1543994
Sasha,70,Down,1649676506.3004065
Sasha,70,Up,1649676506.414645
